POINTNUMBER;POINTNAME;STATIONNAME;STATIONNAMEABBREVIATED;PUNTOSINTER;NOMBRESINTER
141001;01PQ      TR  07 POTENCIA REACTIVA;SALTA SUR;SSU;2,141001;01PQ      TR  07
141002;01CTE     TR  07 CORRIENTE;SALTA SUR;SSU;2,141002;01CTE     TR  07
141004;01CTE C02FRANC.1 CORRIENTE;SALTA SUR;SSU;2,141004;01CTE C02FRANC.1
141005;01CTE C03FRANC.2 CORRIENTE;SALTA SUR;SSU;2,141005;01CTE C03FRANC.2
141006;01CTE C04MORENO1 CORRIENTE;SALTA SUR;SSU;2,141006;01CTE C04MORENO1
141007;01CTE        C16 CORRIENTE;SALTA SUR;SSU;2,141007;01CTE        C16
141008;01CTE        C08 CORRIENTE;SALTA SUR;SSU;2,141008;01CTE        C08
141009;01CTE        C09 CORRIENTE;SALTA SUR;SSU;2,141009;01CTE        C09
141010;01CTE  COCA COLA CORRIENTE;SALTA SUR;SSU;2,14101;01CTE  COCA COLA
141011;01CTE MATADERO24 CORRIENTE;SALTA SUR;SSU;2,141011;01CTE MATADERO24
141012;01CTE P.MORENO 3 CORRIENTE;SALTA SUR;SSU;2,141012;01CTE P.MORENO 3
141013;01TEN     TR  07 TENSION;SALTA SUR;SSU;2,141013;01TEN     TR  07
141014;01CTE  FIERRO 20 CORRIENTE;SALTA SUR;SSU;2,141014;01CTE  FIERRO 20
141015;01CTE  FIERRO 21 CORRIENTE;SALTA SUR;SSU;2,141015;01CTE  FIERRO 21
141017;01CTE MATADERO25 CORRIENTE;SALTA SUR;SSU;2,141017;01CTE MATADERO25
141018;01CTE MATADERO26 CORRIENTE;SALTA SUR;SSU;2,141018;01CTE MATADERO26
141019;13PW     L  SES  POTENCIA ACTIVA;SALTA SUR;SSU;2,141019;13PW     L  SES 
141020;06PW     L  COR  POTENCIA ACTIVA;SALTA SUR;SSU;2,14102;06PW     L  COR 
141021;13PW     L  PIN  POTENCIA ACTIVA;SALTA SUR;SSU;2,141021;13PW     L  PIN 
141022;13TEN    B   A   TENSION;SALTA SUR;SSU;2,141022;13TEN    B   A  
141023;06TEN    B   A   TENSION;SALTA SUR;SSU;2,141023;06TEN    B   A  
141024;01TEN    B  1A   TENSION;SALTA SUR;SSU;2,141024;01TEN    B  1A  
141025;01TEN   2B   A   TENSION;SALTA SUR;SSU;2,141025;01TEN   2B   A  
141026;01TEN   1B  2B   TENSION;SALTA SUR;SSU;2,141026;01TEN   1B  2B  
141027;01CTE    AC   01 CORRIENTE;SALTA SUR;SSU;2,141027;01CTE    AC   01
141028;01CTE    AC   02 CORRIENTE;SALTA SUR;SSU;2,141028;01CTE    AC   02
141029;01TEN    B  1B   TENSION;SALTA SUR;SSU;2,141029;01TEN    B  1B  
141030;01TEN     TR  06 TENSION;SALTA SUR;SSU;2,14103;01TEN     TR  06
141031;01CTE ZORRILLA19 CORRIENTE;SALTA SUR;SSU;2,141031;01CTE ZORRILLA19
141032;06CTE    L  COR  CORRIENTE;SALTA SUR;SSU;2,141032;06CTE    L  COR 
141033;13CTE    L  PIN  CORRIENTE;SALTA SUR;SSU;2,141033;13CTE    L  PIN 
141034;13CTE    L  SES  CORRIENTE;SALTA SUR;SSU;2,141034;13CTE    L  SES 
141035;13PQ     L  PIN  POTENCIA REACTIVA;SALTA SUR;SSU;2,141035;13PQ     L  PIN 
141036;13PQ     L  SES  POTENCIA REACTIVA;SALTA SUR;SSU;2,141036;13PQ     L  SES 
141037;06PQ     L  COR  POTENCIA REACTIVA;SALTA SUR;SSU;2,141037;06PQ     L  COR 
141038;13PW      TR  01 POTENCIA ACTIVA;SALTA SUR;SSU;2,141038;13PW      TR  01
141039;13PW      TR  02 POTENCIA ACTIVA;SALTA SUR;SSU;2,141039;13PW      TR  02
141040;13PW      TR  03 POTENCIA ACTIVA;SALTA SUR;SSU;2,14104;13PW      TR  03
141041;13PQ      TR  01 POTENCIA REACTIVA;SALTA SUR;SSU;2,141041;13PQ      TR  01
141042;13PQ      TR  02 POTENCIA REACTIVA;SALTA SUR;SSU;2,141042;13PQ      TR  02
141043;13PQ      TR  03 POTENCIA REACTIVA;SALTA SUR;SSU;2,141043;13PQ      TR  03
141045;01CTE M.FIERRO 6 CORRIENTE;SALTA SUR;SSU;2,141045;01CTE M.FIERRO 6
141046;03CTE     TR  03 CORRIENTE;SALTA SUR;SSU;2,141046;03CTE     TR  03
141047;01CTE     TR  01 CORRIENTE;SALTA SUR;SSU;2,141047;01CTE     TR  01
141048;01CTE     TR  02 CORRIENTE;SALTA SUR;SSU;2,141048;01CTE     TR  02
141049;01CTE     TR  03 CORRIENTE;SALTA SUR;SSU;2,141049;01CTE     TR  03
141050;01CTE     TR  04 CORRIENTE;SALTA SUR;SSU;2,14105;01CTE     TR  04
141051;01CTE     TR  05 CORRIENTE;SALTA SUR;SSU;2,141051;01CTE     TR  05
141052;06PW      TR  05 POTENCIA ACTIVA;SALTA SUR;SSU;2,141052;06PW      TR  05
141053;06PW      TR  04 POTENCIA ACTIVA;SALTA SUR;SSU;2,141053;06PW      TR  04
141054;06PQ      TR  05 POTENCIA REACTIVA;SALTA SUR;SSU;2,141054;06PQ      TR  05
141055;06PQ      TR  04 POTENCIA REACTIVA;SALTA SUR;SSU;2,141055;06PQ      TR  04
141056;13PW     L  SNO  POTENCIA ACTIVA;SALTA SUR;SSU;2,141056;13PW     L  SNO 
141057;13PQ     L  SNO  POTENCIA REACTIVA;SALTA SUR;SSU;2,141057;13PQ     L  SNO 
141058;13CTE    L  SNO  CORRIENTE;SALTA SUR;SSU;2,141058;13CTE    L  SNO 
141059;01PW      TR  06 POTENCIA ACTIVA;SALTA SUR;SSU;2,141059;01PW      TR  06
141060;01PQ      TR  06 POTENCIA REACTIVA;SALTA SUR;SSU;2,14106;01PQ      TR  06
141061;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;SALTA SUR;SSU;2,141061;77DEM PW      ET
141062;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;SALTA SUR;SSU;2,141062;77DEM PQ      ET
141064;13QFAL        ET REACTIVO FALTANTE;SALTA SUR;SSU;2,141064;13QFAL        ET
141065;01PW      TR  01 POTENCIA ACTIVA;SALTA SUR;SSU;2,141065;01PW      TR  01
141066;01PW      TR  02 POTENCIA ACTIVA;SALTA SUR;SSU;2,141066;01PW      TR  02
141067;01PW      TR  03 POTENCIA ACTIVA;SALTA SUR;SSU;2,141067;01PW      TR  03
141068;01PQ      TR  01 POTENCIA REACTIVA;SALTA SUR;SSU;2,141068;01PQ      TR  01
141069;01PQ      TR  02 POTENCIA REACTIVA;SALTA SUR;SSU;2,141069;01PQ      TR  02
141070;01PQ      TR  03 POTENCIA REACTIVA;SALTA SUR;SSU;2,14107;01PQ      TR  03
141080;13CTE     TR  01 CORRIENTE;SALTA SUR;SSU;2,14108;13CTE     TR  01
141081;13CTE     TR  03 CORRIENTE;SALTA SUR;SSU;2,141081;13CTE     TR  03
141082;13CTE     TR  02 CORRIENTE;SALTA SUR;SSU;2,141082;13CTE     TR  02
141083;13CTE     TR  06 CORRIENTE;SALTA SUR;SSU;2,141083;13CTE     TR  06
141085;13PW      TR  07 POTENCIA ACTIVA;SALTA SUR;SSU;2,141085;13PW      TR  07
141086;13PQ      TR  07 POTENCIA REACTIVA;SALTA SUR;SSU;2,141086;13PQ      TR  07
141087;13CTE     TR  07 CORRIENTE;SALTA SUR;SSU;2,141087;13CTE     TR  07
141088;13TEN     TR  07 TENSION;SALTA SUR;SSU;2,141088;13TEN     TR  07
141089;03PW      TR  07 POTENCIA ACTIVA;SALTA SUR;SSU;2,141089;03PW      TR  07
141090;03PQ      TR  07 POTENCIA REACTIVA;SALTA SUR;SSU;2,14109;03PQ      TR  07
141091;03CTE     TR  07 CORRIENTE;SALTA SUR;SSU;2,141091;03CTE     TR  07
141092;03TEN     TR  07 TENSION;SALTA SUR;SSU;2,141092;03TEN     TR  07
141093;77DEM PW   PCIAL DEMANDA DE POTENCIA ACTIVA;SALTA SUR;SSU;2,141093;77DEM PW   PCIAL
141094;77DEM PQ   PCIAL DEMANDA DE POTENCIA REACTIVA;SALTA SUR;SSU;2,141094;77DEM PQ   PCIAL
141095;01CTE        C02 CORRIENTE;SALTA SUR;SSU;2,141095;01CTE        C02
141096;01CTE        C10 CORRIENTE;SALTA SUR;SSU;2,141096;01CTE        C10
141097;03TEN   B   A    TENSION;SALTA SUR;SSU;2,141097;03TEN   B   A   
141098;01TEN   B   A    TENSION;SALTA SUR;SSU;2,141098;01TEN   B   A   
142000;13TEN     L  SSU TENSION;PARQUE INDUSTRIAL;PIN;2,142;13TEN     L  SSU
142001;13CTE     L  SSU CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142001;13CTE     L  SSU
142002;13PW      L  SSU POTENCIA ACTIVA;PARQUE INDUSTRIAL;PIN;2,142002;13PW      L  SSU
142003;13PQ      L  SSU POTENCIA REACTIVA;PARQUE INDUSTRIAL;PIN;2,142003;13PQ      L  SSU
142004;13TEN     L  GUE TENSION;PARQUE INDUSTRIAL;PIN;2,142004;13TEN     L  GUE
142005;13CTE     L  GUE CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142005;13CTE     L  GUE
142006;13PW      L  GUE POTENCIA ACTIVA;PARQUE INDUSTRIAL;PIN;2,142006;13PW      L  GUE
142007;13PQ      L  GUE POTENCIA REACTIVA;PARQUE INDUSTRIAL;PIN;2,142007;13PQ      L  GUE
142008;13TEN     TR  01 TENSION;PARQUE INDUSTRIAL;PIN;2,142008;13TEN     TR  01
142009;13CTE     TR  01 CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142009;13CTE     TR  01
142010;13PW      TR  01 POTENCIA ACTIVA;PARQUE INDUSTRIAL;PIN;2,14201;13PW      TR  01
142011;13PQ      TR  01 POTENCIA REACTIVA;PARQUE INDUSTRIAL;PIN;2,142011;13PQ      TR  01
142014;01CTE R ARENALES CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142014;01CTE R ARENALES
142015;01CTE   DURANONA CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142015;01CTE   DURANONA
142016;01CTE    V.MITRE CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142016;01CTE    V.MITRE
142017;01CTE  C. URESTE CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142017;01CTE  C. URESTE
142018;01CTE  C.ALBERDI CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142018;01CTE  C.ALBERDI
142019;01CTE    C.NORTE CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142019;01CTE    C.NORTE
142021;01TEN     TR  01 TENSION;PARQUE INDUSTRIAL;PIN;2,142021;01TEN     TR  01
142022;01CTE     TR  01 CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142022;01CTE     TR  01
142023;01PW      TR  01 POTENCIA ACTIVA;PARQUE INDUSTRIAL;PIN;2,142023;01PW      TR  01
142024;01PQ      TR  01 POTENCIA REACTIVA;PARQUE INDUSTRIAL;PIN;2,142024;01PQ      TR  01
142025;01CTE   20 JUNIO CORRIENTE;PARQUE INDUSTRIAL;PIN;2,142025;01CTE   20 JUNIO
142026;13TEN   B   A    TENSION;PARQUE INDUSTRIAL;PIN;2,142026;13TEN   B   A   
142027;01TEN   B   A    TENSION;PARQUE INDUSTRIAL;PIN;2,142027;01TEN   B   A   
143000;RESERVA1;METAN;MET;2,143;RESERVA1
143001;RESERVA2;METAN;MET;2,143001;RESERVA2
143002;RESERVA3;METAN;MET;2,143002;RESERVA3
143003;03PW      TR  01 POTENCIA ACTIVA;METAN;MET;2,143003;03PW      TR  01
143004;03PQ      TR  01 POTENCIA REACTIVA;METAN;MET;2,143004;03PQ      TR  01
143005;03PW      TR  02 POTENCIA ACTIVA;METAN;MET;2,143005;03PW      TR  02
143006;03PQ      TR  02 POTENCIA REACTIVA;METAN;MET;2,143006;03PQ      TR  02
143008;01CTE  METAN NORTE CORRIENTE;METAN;MET;2,143008;01CTE  METAN NOR
143009;01CTE  METAN SUR CORRIENTE;METAN;MET;2,143009;01CTE  METAN SUR
143010;01CTE  METAN CENTRO CORRIENTE;METAN;MET;2,14301;01CTE  METAN CEN
143011;03CTE  ROSARIO B CORRIENTE;METAN;MET;2,143011;03CTE  ROSARIO B
143012;13CTE    L  COB  CORRIENTE;METAN;MET;2,143012;13CTE    L  COB 
143013;13CTE    L  TNL  CORRIENTE;METAN;MET;2,143013;13CTE    L  TNL 
143014;13CTE    L  TUN  CORRIENTE;METAN;MET;2,143014;13CTE    L  TUN 
143015;13PW     L  COB  POTENCIA ACTIVA;METAN;MET;2,143015;13PW     L  COB 
143016;13PW     L  TNL  POTENCIA ACTIVA;METAN;MET;2,143016;13PW     L  TNL 
143017;13PW     L  TUN  POTENCIA ACTIVA;METAN;MET;2,143017;13PW     L  TUN 
143018;13PQ     L  COB  POTENCIA REACTIVA;METAN;MET;2,143018;13PQ     L  COB 
143019;13PQ     L  TUN  POTENCIA REACTIVA;METAN;MET;2,143019;13PQ     L  TUN 
143020;13PQ     L  TNL  POTENCIA REACTIVA;METAN;MET;2,14302;13PQ     L  TNL 
143021;13TEN    B   A   TENSION;METAN;MET;2,143021;13TEN    B   A  
143022;03TEN    B   A   TENSION;METAN;MET;2,143022;03TEN    B   A  
143023;03TEN    B   B   TENSION;METAN;MET;2,143023;03TEN    B   B  
143024;01TEN    B   A   TENSION;METAN;MET;2,143024;01TEN    B   A  
143025;01TEN    B   B   TENSION;METAN;MET;2,143025;01TEN    B   B  
143026;03CTE  ROSARIO A CORRIENTE;METAN;MET;2,143026;03CTE  ROSARIO A
143027;03CTE  EL GALPON CORRIENTE;METAN;MET;2,143027;03CTE  EL GALPON
143028;13PW      TR  01 POTENCIA ACTIVA;METAN;MET;2,143028;13PW      TR  01
143029;13PW      TR  02 POTENCIA ACTIVA;METAN;MET;2,143029;13PW      TR  02
143030;01PW      TR  01 POTENCIA ACTIVA;METAN;MET;2,14303;01PW      TR  01
143031;01PW      TR  02 POTENCIA ACTIVA;METAN;MET;2,143031;01PW      TR  02
143032;13PQ      TR  01 POTENCIA REACTIVA;METAN;MET;2,143032;13PQ      TR  01
143033;13PQ      TR  02 POTENCIA REACTIVA;METAN;MET;2,143033;13PQ      TR  02
143034;01PQ      TR  01 POTENCIA REACTIVA;METAN;MET;2,143034;01PQ      TR  01
143035;01PQ      TR  02 POTENCIA REACTIVA;METAN;MET;2,143035;01PQ      TR  02
143038;03CTE     TR  01 CORRIENTE;METAN;MET;2,143038;03CTE     TR  01
143039;03CTE     TR  02 CORRIENTE;METAN;MET;2,143039;03CTE     TR  02
143040;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;METAN;MET;2,14304;77DEM PW      ET
143041;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;METAN;MET;2,143041;77DEM PQ      ET
143042;13CTE     TR  01 CORRIENTE;METAN;MET;2,143042;13CTE     TR  01
143043;13CTE     TR  02 CORRIENTE;METAN;MET;2,143043;13CTE     TR  02
143045;13QFAL        ET REACTIVO FALTANTE;METAN;MET;2,143045;13QFAL        ET
143046;01CTE     TR  01 CORRIENTE;METAN;MET;2,143046;01CTE     TR  01
143047;01CTE     TR  02 CORRIENTE;METAN;MET;2,143047;01CTE     TR  02
143048;03PW      TR  03 POTENCIA ACTIVA;METAN;MET;2,143048;03PW      TR  03
143049;03PQ      TR  03 POTENCIA REACTIVA;METAN;MET;2,143049;03PQ      TR  03
143050;03CTE     TR  03 CORRIENTE;METAN;MET;2,14305;03CTE     TR  03
143051;03TEN     TR  03 TENSION;METAN;MET;2,143051;03TEN     TR  03
144025;13PW     L  TAB  POTENCIA ACTIVA;ORAN;ORA;2,144025;13PW     L  TAB 
144026;13PQ     L  TAB  POTENCIA REACTIVA;ORAN;ORA;2,144026;13PQ     L  TAB 
144027;13CTE    L  TAB  CORRIENTE;ORAN;ORA;2,144027;13CTE    L  TAB 
144028;13TEN    L  TAB  TENSION;ORAN;ORA;2,144028;13TEN    L  TAB 
144029;13PW      TR  01 POTENCIA ACTIVA NUE;ORAN;ORA;2,144029;13PW      TR  01
144030;13PQ      TR  01 POTENCIA REACTIVA NUE;ORAN;ORA;2,14403;13PQ      TR  01
144031;13CTE     TR  01 CORRIENTE NUE;ORAN;ORA;2,144031;13CTE     TR  01
144032;13PW      TR  02 POTENCIA ACTIVA NUE;ORAN;ORA;2,144032;13PW      TR  02
144033;13PQ      TR  02 POTENCIA REACTIVA NUE;ORAN;ORA;2,144033;13PQ      TR  02
144034;13CTE     TR  02 CORRIENTE NUE;ORAN;ORA;2,144034;13CTE     TR  02
144035;03PW      TR  01 POTENCIA ACTIVA NUE;ORAN;ORA;2,144035;03PW      TR  01
144036;03PQ      TR  01 POTENCIA REACTIVA NUE;ORAN;ORA;2,144036;03PQ      TR  01
144037;03CTE     TR  01 CORRIENTE NUE;ORAN;ORA;2,144037;03CTE     TR  01
144038;03TEN     TR  01 TENSION NUE;ORAN;ORA;2,144038;03TEN     TR  01
144039;03PW      TR  02 POTENCIA ACTIVA NUE;ORAN;ORA;2,144039;03PW      TR  02
144040;03PQ      TR  02 POTENCIA REACTIVA NUE;ORAN;ORA;2,14404;03PQ      TR  02
144041;03CTE     TR  02 CORRIENTE NUE;ORAN;ORA;2,144041;03CTE     TR  02
144042;03TEN     TR  02 TENSION NUE;ORAN;ORA;2,144042;03TEN     TR  02
144043;01PW      TR  01 POTENCIA ACTIVA NUE;ORAN;ORA;2,144043;01PW      TR  01
144044;01PQ      TR  01 POTENCIA REACTIVA NUE;ORAN;ORA;2,144044;01PQ      TR  01
144045;01CTE     TR  01 CORRIENTE NUE;ORAN;ORA;2,144045;01CTE     TR  01
144046;01TEN     TR  01 TENSION NUE;ORAN;ORA;2,144046;01TEN     TR  01
144047;01PW      TR  02 POTENCIA ACTIVA NUE;ORAN;ORA;2,144047;01PW      TR  02
144048;01PQ      TR  02 POTENCIA REACTIVA NUE;ORAN;ORA;2,144048;01PQ      TR  02
144049;01CTE     TR  02 CORRIENTE NUE;ORAN;ORA;2,144049;01CTE     TR  02
144050;01TEN     TR  02 TENSION NUE;ORAN;ORA;2,14405;01TEN     TR  02
144051;01PQ      CP  01 POTENCIA REACTIVA NUE;ORAN;ORA;2,144051;01PQ      CP  01
144052;01CTE     CP  01 CORRIENTE NUE;ORAN;ORA;2,144052;01CTE     CP  01
144053;01PQ      CP  02 POTENCIA REACTIVA NUE;ORAN;ORA;2,144053;01PQ      CP  02
144054;01CTE     CP  02 CORRIENTE NUE;ORAN;ORA;2,144054;01CTE     CP  02
144055;03CTE 02YRIGOYEN CORRIENTE;ORAN;ORA;2,144055;03CTE 02YRIGOYEN
144056;03CTE  03RESERVA CORRIENTE;ORAN;ORA;2,144056;03CTE  03RESERVA
144057;03CTE 07A BLNCAS CORRIENTE;ORAN;ORA;2,144057;03CTE 07A BLNCAS
144058;03CTE  08RESERVA CORRIENTE;ORAN;ORA;2,144058;03CTE  08RESERVA
144059;01CTE   02CENTRO CORRIENTE;ORAN;ORA;2,144059;01CTE   02CENTRO
144060;01CTE 03AEROPARQ CORRIENTE;ORAN;ORA;2,14406;01CTE 03AEROPARQ
144061;01CTE  04ELGRANO CORRIENTE;ORAN;ORA;2,144061;01CTE  04ELGRANO
144062;01CTE  05RESERVA CORRIENTE;ORAN;ORA;2,144062;01CTE  05RESERVA
144063;01CTE  06RESERVA CORRIENTE;ORAN;ORA;2,144063;01CTE  06RESERVA
144064;01CTE 07ARENALES CORRIENTE;ORAN;ORA;2,144064;01CTE 07ARENALES
144065;01PW    09GENER1 POTENCIA ACTIVA;ORAN;ORA;2,144065;01PW    09GENER1
144066;01PQ    09GENER1 POTENCIA REACTIVA;ORAN;ORA;2,144066;01PQ    09GENER1
144067;01CTE   09GENER1 CORRIENTE;ORAN;ORA;2,144067;01CTE   09GENER1
144068;01TEN   09GENER1 TENSION;ORAN;ORA;2,144068;01TEN   09GENER1
144069;01PW    13GENER2 POTENCIA ACTIVA;ORAN;ORA;2,144069;01PW    13GENER2
144070;01PQ    13GENER2 POTENCIA REACTIVA;ORAN;ORA;2,14407;01PQ    13GENER2
144071;01CTE   13GENER2 CORRIENTE;ORAN;ORA;2,144071;01CTE   13GENER2
144072;01TEN   13GENER2 TENSION;ORAN;ORA;2,144072;01TEN   13GENER2
144073;01CTE 14GENDARME CORRIENTE;ORAN;ORA;2,144073;01CTE 14GENDARME
144074;01CTE 15_25 MAYO CORRIENTE;ORAN;ORA;2,144074;01CTE 15_25 MAYO
144075;01CTE 16MTADEROS GENDARME CORRIENTE;ORAN;ORA;2,144075;01CTE 16MTADEROS
144076;01CTE  17RESERVA CORRIENTE;ORAN;ORA;2,144076;01CTE  17RESERVA
144079;13TEN    B   A   TENSION;ORAN;ORA;2,144079;13TEN    B   A  
144080;03TEN    B   A   TENSION;ORAN;ORA;2,14408;03TEN    B   A  
144081;03TEN    B   B   TENSION;ORAN;ORA;2,144081;03TEN    B   B  
144082;01TEN    B   A   TENSION;ORAN;ORA;2,144082;01TEN    B   A  
144083;01TEN    B   B   TENSION;ORAN;ORA;2,144083;01TEN    B   B  
145000;13PW     L  SSU  POTENCIA ACTIVA;SALTA NORTE;SNO;2,145;13PW     L  SSU 
145001;13PQ     L  SSU  POTENCIA REACTIVA;SALTA NORTE;SNO;2,145001;13PQ     L  SSU 
145002;13CTE    L  SSU  CORRIENTE;SALTA NORTE;SNO;2,145002;13CTE    L  SSU 
145003;13TEN    B   A   TENSION;SALTA NORTE;SNO;2,145003;13TEN    B   A  
145004;13PW      TR  01 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145004;13PW      TR  01
145005;13PQ      TR  01 POTENCIA REACTIVA;SALTA NORTE;SNO;2,145005;13PQ      TR  01
145006;01PW      TR  01 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145006;01PW      TR  01
145007;01PQ      TR  01 POTENCIA REACTIVA;SALTA NORTE;SNO;2,145007;01PQ      TR  01
145008;01CTE     TR  01 CORRIENTE;SALTA NORTE;SNO;2,145008;01CTE     TR  01
145009;01TEN     TR  01 TENSION;SALTA NORTE;SNO;2,145009;01TEN     TR  01
145011;13PW      TR  02 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145011;13PW      TR  02
145012;13PQ      TR  02 POTENCIA REACTIVA;SALTA NORTE;SNO;2,145012;13PQ      TR  02
145013;13CTE     TR  02 CORRIENTE;SALTA NORTE;SNO;2,145013;13CTE     TR  02
145014;03PW      TR  02 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145014;03PW      TR  02
145015;03PQ      TR  02 POTENCIA REACTIVA;SALTA NORTE;SNO;2,145015;03PQ      TR  02
145016;03CTE     TR  02 CORRIENTE;SALTA NORTE;SNO;2,145016;03CTE     TR  02
145017;03TEN     TR  02 TENSION;SALTA NORTE;SNO;2,145017;03TEN     TR  02
145018;01PW      TR  02 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145018;01PW      TR  02
145019;01PQ      TR  02 POTENCIA REACTIVA;SALTA NORTE;SNO;2,145019;01PQ      TR  02
145020;01CTE     TR  02 CORRIENTE;SALTA NORTE;SNO;2,14502;01CTE     TR  02
145021;01TEN     TR  02 TENSION;SALTA NORTE;SNO;2,145021;01TEN     TR  02
145023;01CTE JUDICIAL 2 CORRIENTE;SALTA NORTE;SNO;2,145023;01CTE JUDICIAL 2
145024;01CTE MALVINAS 3 CORRIENTE;SALTA NORTE;SNO;2,145024;01CTE MALVINAS 3
145025;01CTE MALVINAS 4 CORRIENTE;SALTA NORTE;SNO;2,145025;01CTE MALVINAS 4
145026;01CTE     TR  02 CORRIENTE.;SALTA NORTE;SNO;2,145026;01CTE     TR  02
145027;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;SALTA NORTE;SNO;2,145027;77DEM PW      ET
145028;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;SALTA NORTE;SNO;2,145028;77DEM PQ      ET
145029;01CTE    AC  A B CORRIENTE;SALTA NORTE;SNO;2,145029;01CTE    AC  A B
145030;01CTE JUDICIAL 1 CORRIENTE;SALTA NORTE;SNO;2,14503;01CTE JUDICIAL 1
145031;01CTE  RESERVA 2 CORRIENTE;SALTA NORTE;SNO;2,145031;01CTE  RESERVA 2
145032;01CTE MALVINAS 9 CORRIENTE;SALTA NORTE;SNO;2,145032;01CTE MALVINAS 9
145033;01CTE MALVINAS10 CORRIENTE;SALTA NORTE;SNO;2,145033;01CTE MALVINAS10
145034;01CTE MALVINAS 5 CORRIENTE;SALTA NORTE;SNO;2,145034;01CTE MALVINAS 5
145035;01CTE MALVINAS 6 CORRIENTE;SALTA NORTE;SNO;2,145035;01CTE MALVINAS 6
145036;13PW     L  GUE  POTENCIA ACTIVA;SALTA NORTE;SNO;2,145036;13PW     L  GUE 
145037;13PQ     L  GUE  POTENCIA REACTIVA;SALTA NORTE;SNO;2,145037;13PQ     L  GUE 
145038;13CTE    L  GUE  CORRIENTE;SALTA NORTE;SNO;2,145038;13CTE    L  GUE 
145039;13TEN    L  GUE  TENSION;SALTA NORTE;SNO;2,145039;13TEN    L  GUE 
145040;13CTE     TR  01 CORRIENTE;SALTA NORTE;SNO;2,14504;13CTE     TR  01
145042;13QFAL        ET REACTIVO FALTANTE;SALTA NORTE;SNO;2,145042;13QFAL        ET
145043;13TEN    L  SSU  TENSION;SALTA NORTE;SNO;2,145043;13TEN    L  SSU 
145044;01CTE JUDICIALES CORRIENTE;SALTA NORTE;SNO;2,145044;01CTE JUDICIALES
145045;13PW      TR  03 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145045;13PW      TR  03
145046;13PQ      TR  03 POTENCIA REACTIVA;SALTA NORTE;SNO;2,145046;13PQ      TR  03
145047;13CTE     TR  03 CORRIENTE;SALTA NORTE;SNO;2,145047;13CTE     TR  03
145048;13TEN     TR  03 TENSION;SALTA NORTE;SNO;2,145048;13TEN     TR  03
145049;01PW      TR  03 POTENCIA ACTIVA;SALTA NORTE;SNO;2,145049;01PW      TR  03
145050;01PQ      TR  03 POTENCIA REACTIVA;SALTA NORTE;SNO;2,14505;01PQ      TR  03
145051;01CTE     TR  03 CORRIENTE;SALTA NORTE;SNO;2,145051;01CTE     TR  03
145052;01TEN     TR  03 TENSION;SALTA NORTE;SNO;2,145052;01TEN     TR  03
145054;01CTE  D MILAGRO CORRIENTE;SALTA NORTE;SNO;2,145054;01CTE  D MILAGRO
145055;01CTE       EASY CORRIENTE;SALTA NORTE;SNO;2,145055;01CTE       EASY
145056;01CTE    Z NORTE CORRIENTE;SALTA NORTE;SNO;2,145056;01CTE    Z NORTE
145057;01TEN   B   A    TENSION;SALTA NORTE;SNO;2,145057;01TEN   B   A   
145058;01TEN   B   B    TENSION;SALTA NORTE;SNO;2,145058;01TEN   B   B   
145059;01TEN   B   C    TENSION;SALTA NORTE;SNO;2,145059;01TEN   B   C   
145060;01TEN   B   D    TENSION;SALTA NORTE;SNO;2,14506;01TEN   B   D   
146000;13PW     L  CCO  POTENCIA ACTIVA;EL CARRIL;ECA;2,146;13PW     L  CCO 
146001;13PQ     L  CCO  POTENCIA REACTIVA;EL CARRIL;ECA;2,146001;13PQ     L  CCO 
146002;13CTE    L  CCO  CORRIENTE;EL CARRIL;ECA;2,146002;13CTE    L  CCO 
146003;13TEN    L  CCO  TENSION;EL CARRIL;ECA;2,146003;13TEN    L  CCO 
146005;06PW      TR  01 POTENCIA ACTIVA;EL CARRIL;ECA;2,146005;06PW      TR  01
146006;06PQ      TR  01 POTENCIA REACTIVA;EL CARRIL;ECA;2,146006;06PQ      TR  01
146007;06CTE     TR  01 CORRIENTE;EL CARRIL;ECA;2,146007;06CTE     TR  01
